Offer Type,Property Type,Title,Address,Price,Listing Link,Province,Municipality,Barangay,Coordinates
Buy,Condominium,"Spacious and Cozy 2 Bedroom Corner Unit for Sale in Marco Polo Residences, Cebu ","Lahug, Cebu","₱ 11,000,000",https://www.lamudi.com.ph/spacious-and-cozy-2-bedroom-corner-unit-for-sale-i-166477801286.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"Lovely Modest 2-Bedroom Unit for Sale in Marco Polo Residences, Cebu","Lahug, Cebu","₱ 12,500,000",https://www.lamudi.com.ph/lovely-modest-2-bedroom-unit-for-sale-in-marco-pol-166571043262.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"Pre-selling 2 Bedroom Unit at Aruga Resort and Residences, Lapu-lapu City","Punta Engaño, Lapu-Lapu","₱ 29,787,893",https://www.lamudi.com.ph/aruga-mactan-resort-and-residences-2-bedrooms-166212250354.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,The Mivesa Garden Residences 1 BR Unit in Lahug Cebu City For Sale,"Lahug, Cebu","₱ 4,539,258",https://www.lamudi.com.ph/the-mivesa-garden-residences-1-br-unit-in-lahug-ce-166272034456.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,RFO STUDIO AT EAGLE'S NEST NEAR SCHOOL,"Canduman, Mandaue","₱ 2,173,824",https://www.lamudi.com.ph/rfo-studio-at-eagle-s-nest-near-school-167947461916.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"Marco Polo Residences - 1 Bedroom Tower 4 Nivel Hills, Cebu City For Sale","Lahug, Cebu","₱ 5,615,400",https://www.lamudi.com.ph/marco-polo-residences-1-bedroom-tower-4-nivel-hill-168370664790.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"P4,800/month Affordable Studio Condo for sale in Guadalupe, Cebu City","Guadalupe, Cebu","₱ 2,899,686",https://www.lamudi.com.ph/p4-800-month-affordable-studio-condo-for-sale-in-g-168500608845.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"Brand New 2-Bedroom Unit for Sale in Avida Towers Riala, Cebu City","Apas, Cebu","₱ 9,500,000",https://www.lamudi.com.ph/brand-new-2-bedroom-unit-for-sale-in-avida-towers-167508227474.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,4-Bedroom Horizontal Condominium in Minglanilla Cebu,"Tunghaan, Minglanilla","₱ 6,704,947",https://www.lamudi.com.ph/4-bedroom-horizontal-condominium-in-minglanilla-ce-167930938157.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,ARTERRA BAYFRONT RESIDENCES - 2 BEDROOM WITH BALCONY in Punta Engaño For Sale,"Punta Engaño, Lapu-Lapu","₱ 9,089,622",https://www.lamudi.com.ph/arterra-bayfront-residences-2-bedroom-with-balcony-166775000229.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium, RFO 2 Bedroom in Tambuli Seaside Residences,"Maribago, Lapu-Lapu","₱ 18,192,100",https://www.lamudi.com.ph/rfo-2-bedroom-in-tambuli-seaside-residences-167879212936.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"2 Bedroom unit for sale in Guadalupe, Cebu City","Guadalupe, Cebu","₱ 5,500,000",https://www.lamudi.com.ph/2-bedroom-unit-for-sale-in-guadalupe-cebu-city-167645090629.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,For Sale: 178 sqm 4 Bedroom Marco Polo Residences Ocean View Cebu City,"Lahug, Cebu","₱ 28,623,000",https://www.lamudi.com.ph/for-sale-178-sqm-4-bedroom-marco-polo-residences-o-167778172858.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,Rush Sale! Affordable Ready for Occupancy Studio located across SM City Cebu!,"North Reclamation Area, Cebu","₱ 3,500,000",https://www.lamudi.com.ph/rush-sale-affordable-ready-for-occupancy-studio-located-across-sm-city-cebu-1.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,1 Bedroom Zen Style in The Alcoves at Ayala Center Cebu,"Cebu Business Park, Cebu","₱ 18,478,384",https://www.lamudi.com.ph/1-bedroom-zen-style-in-the-alcoves-at-ayala-center-cebu.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"Royal Oceancrest-Studio in Sudtunggan Road, Brgy. Basak, Lapu-Lapu City, Cebu","Basak, Lapu-Lapu","₱ 2,176,450",https://www.lamudi.com.ph/royal-oceancrest-studio-in-sudtunggan-road-brgy-ba-166168537569.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,RFO Loft Type Condo No Need Proof of Income,"Canduman, Mandaue","₱ 3,624,467",https://www.lamudi.com.ph/rfo-loft-type-condo-no-need-proof-of-income-167955669741.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,2 Bedroom Rent To Own Puyo Dayon  in Banilad 18k only no Equity,"Banilad, Mandaue","₱ 3,013,514",https://www.lamudi.com.ph/2-bedroom-rent-to-own-puyo-dayon-in-banilad-18k-on-167849837755.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"For Sale 2 Bedroom- 60sqm with balcony Unit in City Clou in Zapatera, Cebu City","Zapatera, Cebu",Contact agent for price,https://www.lamudi.com.ph/for-sale-2-bedroom-60sqm-with-balcony-unit-in-city-16709258138.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,Spacious 3 Bedroom Modern Luxury Unit for Sale in Marco Polo Residences Cebu,"Lahug, Cebu","₱ 25,000,000",https://www.lamudi.com.ph/spacious-3-bedroom-modern-luxury-unit-for-sale-in-167820092957.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,One Astra Place - Tower 2 Studio Unit in A.S Fortuna Mandaue City For Sale,"Banilad, Mandaue","₱ 3,230,581",https://www.lamudi.com.ph/one-astra-place-studio-unit-in-a-s-fortuna-mandaue-city-for-sale.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,One Astra Place - Tower 2 Studio Unit in A.S Fortuna Mandaue City For Sale,"Banilad, Mandaue","₱ 3,230,581",https://www.lamudi.com.ph/one-astra-place-studio-unit-in-a-s-fortuna-mandaue-city-for-sale.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,Brand New 1 Bedroom Unit for Sale in Avida Riala IT Park Cebu City,"Apas, Cebu","₱ 7,500,000",https://www.lamudi.com.ph/brand-new-1-bedroom-unit-for-sale-in-avida-riala-167506767925.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,RENT TO OWN CONDO URBAN DECA Banilad Cebu near Gaisano Mall and IT Park,"Banilad, Mandaue","₱ 3,037,250",https://www.lamudi.com.ph/rent-to-own-condo-urban-deca-banilad-cebu-near-gai-168369511482.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"For Sale: Studio Unit at Solinea Lazuli Tower in Cebu Business Park, Cebu City","Cebu Business Park, Cebu","₱ 6,000,000",https://www.lamudi.com.ph/for-sale-studio-unit-at-solinea-lazuli-tower-in-ce-168006192091.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"Studio unit in front of SM City Cebu with amazing seaview , facing east","Mabolo, Cebu","₱ 3,000,000",https://www.lamudi.com.ph/studio-unit-in-front-of-sm-city-cebu-with-amazing-seaview-facing-east-1.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"Rush Sale Studio unit in Sunvida Tower perfect Seaview and Facing East, Cebu ","North Reclamation Area, Cebu","₱ 3,800,000",https://www.lamudi.com.ph/rush-sale-studio-unit-in-sunvida-tower-perfect-sea-168302300365.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"Penthouse 38 Park Avenue in IT Park Lahug, Cebu City For Sale","Apas, Cebu","₱ 119,000,000",https://www.lamudi.com.ph/penthouse-38-park-avenue-in-it-park-for-sale-647524-38.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"RFO One Pavilion Place - 1 Bedroom - For Sale in Banawa, Cebu City near MHAM","Banawa, Cebu","₱ 4,290,978",https://www.lamudi.com.ph/one-pavilion-place-1-bedroom-rfo-for-sale-in-banawa-cebu-city-near-mham.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"THE PEARL RESIDENCES - 2 BEDROOM UNIT w/ BALCONY in Mactan Newtown, Lapulapu","Mactan, Lapu-Lapu","₱ 11,433,610",https://www.lamudi.com.ph/the-pearl-residences-2-bedroom-unit-w-balcony-in-m-166775111975.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"For Sale Assume Studio Unit at Mivela Garden Residences, Banilad, Cebu City","Banilad, Cebu",Contact agent for price,https://www.lamudi.com.ph/for-assume-studio-unit-at-mivela-garden-residences-166980104483.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,69 sq.m. 2BR Solinea furnished unit beside Ayala Mall Cebu Business District,"Cebu Business Park, Cebu","₱ 13,400,000",https://www.lamudi.com.ph/69-sq-m-2br-solinea-furnished-unit-beside-ayala-mall-cebu-business-district.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,1BR Condotel/Residential Unit for sale at The Suites at Gorordo,"Camputhaw, Cebu","₱ 7,137,200",https://www.lamudi.com.ph/1br-condotel-residential-unit-for-sale-at-the-suit-167959665657.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,Banawa Condo | 1 Bedroom with Parking | Furnished | Very Affordable,"Guadalupe, Cebu","₱ 5,500,000",https://www.lamudi.com.ph/banawa-condo-1-bedroom-with-parking-furnished-very-168128064830.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,For Sale Condominium at Avida Riala in IT Park,"Apas, Cebu","₱ 4,500,000",https://www.lamudi.com.ph/for-sale-condominium-at-avida-riala-in-it-park.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,For Sale Studio Unit in Avida IT Park,"Apas, Cebu","₱ 4,000,000",https://www.lamudi.com.ph/for-sale-studio-unit-in-avida-it-park.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,Furnished Studio Condo unit for sale in Cebu IT Park Ready to Move In,"Apas, Cebu","₱ 3,580,000",https://www.lamudi.com.ph/furnished-studio-condo-unit-for-sale-in-cebu-it-pa-168346896781.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,2-Bedroom Resort Condo for sale in One Oasis Cebu,"Kasambagan, Cebu","₱ 6,802,374",https://www.lamudi.com.ph/2-bedroom-resort-condo-for-sale-in-one-oasis-cebu-168134901288.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"VERTEX CENTRAL - STUDIO RESIDENTIAL LOCATION: Arcbishop Reyes, Cebu City","Luz, Cebu","₱ 3,954,241",https://www.lamudi.com.ph/vertex-central-studio-residential-location-arcbish-166774621713.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"THE RESIDENCES AT SHERATON - 1 BEDROOM in Punta-engaño, Lapu-lapu City For Sale","Punta Engaño, Lapu-Lapu","₱ 17,315,142",https://www.lamudi.com.ph/the-residences-at-sheraton-1-bedroom-in-punta-enga-166774853541.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"The Median Flats - Studio Unit Location: Apas, Cebu City, Cebu","Cebu IT Park, Cebu","₱ 2,842,000",https://www.lamudi.com.ph/the-median-flats-studio-unit-location-apas-cebu-ci-166774234612.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,Rent-to-Own Studio Unit at AVIDA TOWERS RIALA in Cebu IT Park,"Apas, Cebu","₱ 5,011,354",https://www.lamudi.com.ph/rent-to-own-studio-unit-at-avida-towers-riala-in-c-168013949355.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"RFO Studio End Unit for Sale in Taft East Gate, Cebu Business Park","Mabolo, Cebu","₱ 6,187,095",https://www.lamudi.com.ph/rfo-studio-end-unit-for-sale-in-taft-east-gate-ceb-168239710447.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,For Sale 2 Bedroom Condo Unit at Avida Towers Riala in Cebu,"Apas, Cebu","₱ 8,500,000",https://www.lamudi.com.ph/for-sale-2-bedroom-condo-unit-at-avida-towers-riala-in-cebu.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,1 UNIT RE-OPEN IN AIZEN FLATS ,"Alang-Alang, Mandaue","₱ 1,993,072",https://www.lamudi.com.ph/1-unit-re-open-in-aizen-flats-168371565938.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,1016 Residences Penthouse in Ayala Cebu City For Sale,"Cebu Business Park, Cebu","₱ 40,129,441",https://www.lamudi.com.ph/1016-residences-penthouse-in-ayala-cebu-city-for-sale.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"1-Bedroom Unit For Sale in Alcoves, Cebu Business Park, Cebu City","Mabolo, Cebu","₱ 15,681,750",https://www.lamudi.com.ph/1-bedroom-unit-for-sale-in-alcoves-cebu-city-166642647193.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,RFO 2 Bedroom in Talisay No need  Proof of Income,"Tangke, Talisay","₱ 5,618,283",https://www.lamudi.com.ph/rfo-2-bedroom-in-talisay-no-need-proof-of-income-167946705817.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,for sale: 3br 102.5sqm marco polo residences ocean view in cebu city,"Lahug, Cebu","₱ 15,378,400",https://www.lamudi.com.ph/for-sale-3br-102-5sqm-marco-polo-residences-ocean-167764675716.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"Amazing Spotless 1-Bedroom for Sale with Balcony in Movenpick, Mactan Lapu-Lapu","Mactan, Lapu-Lapu","₱ 11,000,000",https://www.lamudi.com.ph/amazing-spotless-1-bedroom-with-balcony-for-sale-i-166200399230.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,Modern Studio Unit for Sale at Movenpick with Sea View in Lapu-Lapu City,"Mactan, Lapu-Lapu","₱ 5,500,000",https://www.lamudi.com.ph/modern-studio-unit-for-sale-at-movenpick-with-sea-166415509798.html,Cebu,Mandaue Cebu,,POINT (123.9174089 10.3428348)
Buy,Condominium,"2 Bedroom Condo unit for sale near NU Star Cclex and SRP Cebu, Talisay","Tangke, Talisay","₱ 5,883,018",https://www.lamudi.com.ph/2-bedroom-condo-unit-for-sale-near-nu-star-cclex-a-16817162469.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,RFO 1BR Condo for sale in Sunvida Tower Cebu City across SM City Cebu,"North Reclamation Area, Cebu","₱ 7,700,000",https://www.lamudi.com.ph/rfo-1br-condo-for-sale-in-sunvida-tower-cebu-city-across-sm-city-cebu.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,for sale: 3br 102.5sqm marco polo residences ocean view in cebu city,"Lahug, Cebu","₱ 15,378,400",https://www.lamudi.com.ph/for-sale-3br-102-5sqm-marco-polo-residences-ocean-167764675716.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,Mandani Bay Quay Condominium Unit for Sale,"Banilad, Mandaue","₱ 18,000,000",https://www.lamudi.com.ph/mandani-bay-quay-condominium-unit-for-sale-167872205150.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,Open Lay-out unit with huge Balcony of The Reef Mactan.,"Mactan, Lapu-Lapu","₱ 14,000,000",https://www.lamudi.com.ph/open-lay-out-unit-with-huge-balcony-of-the-reef-ma-168525080333.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"1 Bedroom Unit For Sale at Aruga Resort and Residences, Lapu-Lapu City","Punta Engaño, Lapu-Lapu","₱ 19,136,864",https://www.lamudi.com.ph/1-br-for-sale-beach-resort-at-punta-enga-o-167137859171.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"Studio Unit Condo for Sale at City Clou Residences in D.Jakosalem St., Cebu City","Zapatera, Cebu","₱ 5,805,268",https://www.lamudi.com.ph/studio-unit-condo-for-sale-at-city-clou-residences-168232735375.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"Cityscape Grand Tower- 1 Bedroom Unit Location Archbishop Reyes Ave, Cebu City","Cebu Business Park, Cebu","₱ 3,741,790",https://www.lamudi.com.ph/cityscape-grand-tower-1-bedroom-unit-location-arch-167629169085.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,San Marino Residences - RFO Studio Condo Unit near SM City Cebu,"North Reclamation Area, Cebu","₱ 2,615,000",https://www.lamudi.com.ph/san-marino-residences-rfo-studio-condo-unit-near-sm-city-cebu.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,For Sale Special 3 Bedroom in 1016 Residences (Cebu Business Park),"Cebu Business Park, Cebu","₱ 41,333,325",https://www.lamudi.com.ph/for-sale-special-3-bedroom-in-1016-residences-cebu-business-park.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,For Sale: 1BR Sheraton Residences in Cebu,"Punta Engaño, Lapu-Lapu",Contact agent for price,https://www.lamudi.com.ph/1br-sheraton-residences-166804587734.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"1 Bedroom Unit For Sale at Avalon in Cebu Business Park, Cebu City ","Cebu Business Park, Cebu","₱ 7,500,000",https://www.lamudi.com.ph/1-bedroom-unit-for-sale-at-avalon-in-cebu-business-park-cebu-city.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"Classic Studio Condo Unit for Sale in Bamboo Bay Residences, Cebu City","Kasambagan, Cebu","₱ 4,000,000",https://www.lamudi.com.ph/classic-studio-condo-unit-for-sale-in-bamboo-bay-r-167567592899.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"RFO Penthouse unit for sale in Tambuli Seaside Residences Tower C, Lapu-Lapu","Maribago, Lapu-Lapu","₱ 33,932,800",https://www.lamudi.com.ph/rfo-penthouse-unit-for-sale-in-tambuli-seaside-res-16787919836.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"THE PADGET PLACE - 2 BEDROOM RFO is Molave Street Lahug, Cebu City For Sale","Lahug, Cebu","₱ 12,148,779",https://www.lamudi.com.ph/the-padget-place-2-bedroom-rfo-is-molave-street-la-166774791694.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"For Sale Fully Furnished 1-Bedroom Unit at 32 Sanson, Lahug Cebu City","Lahug, Cebu","₱ 9,500,000",https://www.lamudi.com.ph/for-sale-fully-furnished-1-bedroom-unit-at-32-sans-168249517355.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,Ramos Tower 27th Floor for Sale,"Santa Cruz, Cebu","₱ 3,900,000",https://www.lamudi.com.ph/ramos-tower-27th-floor-167428115424.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,For Sale Fully Furnished Corner 1-Bedroom Condo unit located in Mactan Newtown.,"Mactan, Lapu-Lapu","₱ 9,500,000",https://www.lamudi.com.ph/for-sale-fully-furnished-corner-1-bedroom-condo-unit-located-in-mactan-newtown.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,Ready for Occupancy Fully Finished 1 bedroom w/ Balcony in Cebu Business Park.,"Mabolo, Cebu","₱ 16,000,000",https://www.lamudi.com.ph/ready-for-occupancy-fully-finished-1-bedroom-w-bal-16794670465.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,Spacious 2BR Condominium Unit For Sale at Grand Residences in Cebu,"Kasambagan, Cebu",Contact agent for price,https://www.lamudi.com.ph/spacious-2br-condominium-unit-for-sale-at-grand-residences-in-cebu.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"Royal Oceancrest - 1 Bedroom unit for sale in Basak, Lapu-lapu City, Cebu","Basak, Lapu-Lapu","₱ 2,282,160",https://www.lamudi.com.ph/royal-oceancrest-1-bedroom-unit-in-basak-lapu-lapu-166213472159.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,"Near RFO 38 Park Avenue - Studio unit in IT Park Lahug, Cebu City, Cebu","Cebu IT Park, Cebu","₱ 5,389,203",https://www.lamudi.com.ph/near-rfo-38-park-avenue-studio-unit-in-it-park-lah-166272125359.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,Casa Mira Tower Guadalupe - Studio Unit Tower 2 in Cebu City For Sale,"Guadalupe, Cebu","₱ 2,969,955",https://www.lamudi.com.ph/casa-mira-tower-guadalupe-studio-unit-tower-2-in-c-167869871323.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
Buy,Condominium,Trillium Residences - Penthouse For Sale Walking Distance To Ayala Cebu,"Camputhaw, Cebu","₱ 44,005,140",https://www.lamudi.com.ph/trillium-residences-penthouse-for-sale-walking-distance-to-ayala-cebu.html,Cebu,Talisay Cebu,,POINT (123.864232 10.25449)
